,corr_5,p_5,corr_10,p_10,corr_30,p_30
2017-04-05,0.21276315242053032,0.00012549784023902036,0.17407523211614018,0.00177403980101481,0.15804030456220897,0.004598685637479489
2017-04-06,0.16019765821016285,0.004625014745450426,0.14356181467425871,0.01125473862778029,0.09554070376962555,0.09257977803966527
2017-04-07,0.047919651874858936,0.393657808997137,0.1508666197620745,0.006945336713704275,0.12650663041446567,0.023840071602935844
2017-04-10,0.063250651325937,0.2615132167189398,0.0915791016443306,0.10363094920273519,0.10164872965604271,0.07070948649842276
2017-04-11,0.07917141526415451,0.15637155249566392,0.05871007179632897,0.2935692909964624,0.09058383518020736,0.10469962341098303
2017-04-12,0.029575283050998383,0.5975457428028321,0.043168010092941064,0.44084879857271064,0.09450965300320595,0.09094003894970935
2017-04-13,-0.01974878463257824,0.7261418911488629,0.0229130217420341,0.6844512655507904,0.060053334699541695,0.28644275239294675
2017-04-18,0.07727667397603247,0.1719614847448339,0.10821314938165538,0.05542585743968871,0.13182657848418966,0.0194462617355429
2017-04-19,0.027470591530703907,0.6305004053076391,0.09276841382768646,0.10360497124006854,0.10595409250505915,0.06285809854808903
2017-04-20,-0.00384519074218493,0.9465032113482288,0.08912506451917082,0.11915512390075247,0.11468898494615185,0.04464901354899731
2017-04-21,0.053542223092494484,0.34509500413011596,0.1241963397149207,0.02802194220541799,0.05904844607868311,0.29768860511201295
2017-04-24,0.10174895355433056,0.07133036939434027,0.16348678957161833,0.0036181213484926364,0.11044490405352211,0.050182515190935084
2017-04-25,0.12411842685192843,0.02570329914400882,0.10179515181960308,0.06767884909261608,0.10433199025376678,0.061079378054892955
2017-04-26,0.10135008469300762,0.06760915652390309,0.12084192253302753,0.02914815058290387,0.13001157030788527,0.018855331772778303
2017-04-27,0.12492948442626707,0.02239720589252894,0.10033011475186719,0.06704846137508128,0.12740434513105278,0.019850089504197702
2017-04-28,0.16745899552225682,0.0021029739979027007,0.1014507695656044,0.06363888629582817,0.11862104274673006,0.029955689139611122
2017-05-02,0.13595058559729828,0.013303075369101875,0.06570187743363815,0.23321915473549043,0.11068939101993042,0.044179219423988926
2017-05-04,-0.0013337595059868237,0.980567753762009,-0.07849462572875508,0.15109220156708683,0.03560010604044595,0.5154758180186345
2017-05-05,-0.04195124698437214,0.43799160574986296,-0.1038451277546682,0.05432512182703936,-0.008066351437713736,0.8815012305571124
2017-05-08,-0.04622550465221983,0.39202974588332795,-0.027102300043288927,0.6159010259353774,0.0028662106046724017,0.9576965344553025
2017-05-09,-0.07225898987161,0.18705596970450544,-0.07130330517601033,0.1929696130474631,-0.0011040823436677895,0.983937675633891
2017-05-10,-0.03155105345558766,0.5603339060248427,-0.03666308653203832,0.4985590374287029,0.012982296523693622,0.8106652541641975
2017-05-11,-0.054345150377704564,0.31067009542075663,0.035524618505053014,0.5076915934658894,0.0775427677476202,0.1477056408662103
2017-05-12,0.046453517125311546,0.3848939746045248,0.09950923461769333,0.06218851484814518,0.10014204203481233,0.06053607722335209
2017-05-15,0.029951141517942828,0.5748924507080877,0.10224015176348175,0.054967048306561586,0.0892559280168072,0.09405947688800854
2017-05-16,0.029317964369264787,0.5797993171481806,0.1320118852594359,0.012296792123144431,0.1049410749239011,0.04693299059795583
2017-05-17,0.03008791681980099,0.5671891878209427,0.11889838793427546,0.02328733376323769,0.09831043136451185,0.06096717216332485
2017-05-18,0.09688397046146767,0.06633211152504369,0.2099711832543092,5.9467612294923603e-05,0.14132183907307003,0.007240857623842928
2017-05-19,0.10283961959900101,0.05287396559415238,0.1531352097829414,0.003825668889933386,0.13406992502432133,0.011452256736820451
2017-05-22,0.18344787807957214,0.00052273667849229,0.12259852406353948,0.02104204768746344,0.1239134492357166,0.01969192266394652
2017-05-23,0.20926319767080462,6.611225890084075e-05,0.17041993896973712,0.0012082304042966966,0.1462503076348407,0.005563945165810445
2017-05-24,0.1694419608996733,0.001270313561392146,0.12090265939234994,0.02195184006890601,0.11948715099094412,0.023563037152927357
2017-05-31,-0.020360244899261654,0.7079324211418714,0.012416395804716023,0.819296135087301,0.06671113430051805,0.21916706153132795
2017-06-01,0.007124109764043603,0.8948021421917434,0.07952979090634729,0.13928122347255129,0.05527263808207717,0.30456879136006015
2017-06-02,-0.020539014199813986,0.706734002171054,-0.005052825707080664,0.9262598533075581,-0.0023666566651264188,0.9654230700234823
2017-06-05,-0.045300311633134444,0.4099578728337646,0.02564241721527888,0.6410384645289613,-0.03053970458137014,0.5786680835456361
2017-06-06,0.040725044151945944,0.4609363421903965,0.07460306798381322,0.17638354042154275,-0.008751402468347335,0.8741598030977585
2017-06-07,0.0067920868027653075,0.9042758542765705,0.031985286714010526,0.5710711864703056,-0.010335761065865765,0.8547907372946736
2017-06-08,0.06446883520589114,0.25776768543644973,0.009722957640793327,0.8646147347693607,0.01018446516100043,0.8582547381095744
2017-06-09,0.04217889915713077,0.4564152059643426,0.017328283369346983,0.7597140437323705,-0.0013151680192073525,0.9814812445556187
2017-06-12,0.006822781304314753,0.9033886182795073,0.052698938002355644,0.348146610931764,-0.008839360522921537,0.8750404598181574
2017-06-13,-0.01663583983840019,0.7683196234247752,0.04522102999496085,0.423079050067675,0.005493997731922071,0.9225063079211311
2017-06-14,0.030830371881565767,0.5911075388845204,0.06820192258592896,0.23422362080344467,0.024098820219304137,0.6745637088148952
2017-06-15,-0.04372540952848295,0.4543527861900808,0.009436184803232696,0.8717883672365058,0.05503011387519376,0.34625697552149803
2017-06-16,0.05363211663466107,0.35702713781812134,-0.03186736638316694,0.5843682208802667,0.014527657045424787,0.8031113319481931
2017-06-19,0.03424589458525135,0.5566217246166996,-0.008067914684946048,0.8898801553390047,0.05037482062856603,0.38702101721794735
2017-06-20,0.040697523417107535,0.4839987698171391,0.039112450773408414,0.5011983847834504,0.06603923097939143,0.25576255159420336
2017-06-21,0.08440233604977956,0.15381868386036252,0.062411863069513795,0.29200321022190534,0.04546402301464879,0.44293591983773617
2017-06-22,0.09421715260939373,0.10874132384304651,0.07825128027688834,0.18313521281769338,0.008043904975525155,0.8913229824101743
2017-06-23,0.06644277860169266,0.26697909346035836,-0.00290783477995237,0.9612962334272058,-0.02951984516840423,0.6221931980706755
2017-06-26,0.014190125046480045,0.8066372748019051,-0.012471081497888226,0.8296799353310776,0.03528743780481113,0.5426341733502601
2017-06-27,0.07618983498415555,0.19039927373615767,0.0042993248008850555,0.9411845525052513,0.0880671690832305,0.12995849530548054
2017-06-28,0.015821670825608553,0.7859811807941341,-0.03132106386740644,0.5908303274956301,0.10469325324093477,0.07160892655675853
2017-06-29,0.08863273431261337,0.12182936672302225,0.0799328212971254,0.16308720741121532,0.10259697970250625,0.07311681704444183
2017-06-30,0.0277557201040271,0.6213894201969108,0.08377806075406005,0.13541728607314776,0.12428755313098362,0.02643601262737406
2017-07-03,0.03243572765539595,0.5619635579295585,0.03637165228009733,0.5154706814344616,0.13761283062029053,0.013453244885215118
2017-07-04,0.00400286519285592,0.9434974117115955,0.0010125566533131928,0.9856960728896699,0.09554319437001747,0.08996863669082834
2017-07-05,0.05946809715337305,0.2896443736250713,0.023489975692323417,0.6759799422946202,0.09786769792242954,0.08093211021717849
2017-07-06,0.09033245489652622,0.11421529002147997,0.008963128060044009,0.8757104934895016,0.09305302550187347,0.10367291480109173
2017-07-07,0.1479416313144545,0.008132284314923152,0.13703931745752237,0.01430311003275746,0.1811947660202752,0.0011520849459521702
2017-07-10,0.0754611575076025,0.18158729142060062,0.08460228638036121,0.13406583755221718,0.16517409879155395,0.0032808965879787375
2017-07-11,0.03574460758209915,0.5233936601661422,0.07489792361532595,0.18071639038996506,0.1543231012107734,0.00559261975311229
2017-07-12,0.041621505343209624,0.45529589174405094,0.04926953979910278,0.37671721239765,0.15880586356717785,0.004161347735387076
2017-07-13,0.029147065608446623,0.6022956414710638,0.06219840174419083,0.265773833506257,0.11148747918340285,0.04560541264395616
2017-07-14,0.059230165346420525,0.28705347348573956,0.09383697162782988,0.09124234133469948,0.10805725010636771,0.051627572166522744
2017-07-17,-0.0029746633766732787,0.957928494604287,0.0719236373336321,0.20154581796740864,0.12264153786900965,0.02902164790098498
2017-07-18,0.01952421805557417,0.7274844414989083,0.06684205809902516,0.23238484173087834,0.12565998347797291,0.02435182157048408
2017-07-19,-0.014122033678654241,0.7994853515546234,-0.0006863220076378997,0.9901509484593742,0.03626342701031731,0.5141090736794673
2017-07-20,-0.0147613452016876,0.7934800265058111,-0.001699198696861421,0.9759602792912323,0.018113000000942094,0.7480245955272925
2017-07-21,0.04547423278131116,0.4153442398181919,-0.00041452282900820644,0.9940789486352744,-0.015156183633718802,0.786122208051816
2017-07-24,0.04813965632576847,0.39148718433502794,0.022205753120069834,0.6927696475774658,-0.018076470764916284,0.7477443973275462
2017-07-25,0.030565626779695505,0.5835662578016184,0.07609419697767286,0.17181858270789888,-0.018166600351934615,0.744604523805029
2017-07-26,0.01737370078928583,0.7591036319284736,0.13155579958164607,0.019699551795613734,-0.043144627150369694,0.44616118888510903
2017-07-27,0.05231941657019356,0.35857384842489193,0.14530907717381134,0.010415968860947086,-0.031789672842679174,0.5771211175204971
2017-07-28,-0.04569008359823641,0.4280988258155045,0.12865635573955708,0.02511907828100155,0.017407996963717264,0.7628124664223624
2017-07-31,0.066942500541758,0.2422204134284997,0.1320217006868672,0.020672770133067515,0.05578436925780473,0.3299608701525668
2017-08-01,0.10162862369579417,0.07444818150801805,0.11103568362822218,0.051181804005139386,0.05731641073918344,0.31524704734843834
2017-08-02,0.11445973605032882,0.040417659344144506,0.060997768822160105,0.27588214385772236,0.1108877556342173,0.047134127930365304
2017-08-03,0.07026884251964677,0.2099734673862741,0.05238314574450936,0.3502870549807866,0.08014989893851832,0.1525860487155234
2017-08-04,0.13712010660703974,0.014092914775260614,0.12232420493831293,0.02867970340604281,0.10971349385372915,0.04989564845046156
2017-08-07,0.1536357552284083,0.005296702336154687,0.12884535125526095,0.019579079586703366,0.059374257167160764,0.28365065920974425
2017-08-08,0.07535162936181979,0.16256368307406727,0.11720310425480826,0.029513639989045867,0.1346913384076629,0.012275578307680269
2017-08-09,0.012219821105096146,0.8226264927824622,0.08045070631122868,0.13935950247181902,0.05561061098384584,0.30729789644149813
2017-08-10,0.009738460906328487,0.8588424131612515,0.07752647970855328,0.15621329443431226,0.09356238409782733,0.08682414667647441
2017-08-11,-0.020935391947767584,0.7077813537691633,0.05881648039311071,0.29193965121504944,0.03990208185123255,0.47483605395805684
2017-08-14,0.007532865445965888,0.8942311473959546,0.05594197284425077,0.3230964330939208,0.05332751139613533,0.34626045414051576
2017-08-15,0.008993396686202377,0.8775492780558903,0.029632628947483492,0.6116122629428773,0.03615642489130128,0.5355019113715906
2017-08-16,-0.04056301947560134,0.4975037429861805,0.024238412528883518,0.685268910626812,0.03049300502986337,0.6101153602863021
2017-08-17,-0.03834605640881595,0.5220638732955241,-0.023149674320902466,0.6992143291258079,-0.005616085346776241,0.9253285319895641
2017-08-18,0.03641453692404625,0.5403726853523976,-0.0036373226690396446,0.9512513684164892,-0.033810680303784,0.5697335191605213
2017-08-21,0.0828517504608328,0.17146143461389843,0.03940596165324486,0.5159796672439161,0.03475024989782854,0.5668056391081822
2017-08-22,0.08071590107988766,0.1980121970669304,0.11541301304600332,0.06522147767354247,0.04786871081235608,0.44570885492928103
2017-08-24,0.1753290853904626,0.031871180236895696,0.25321949073155836,0.0017692103555468285,0.11187914797758793,0.172865225112127
2017-08-25,0.06794107096399725,0.3918050787551517,0.1293727835613946,0.10191344731301966,0.10122534659467768,0.20136148726266923
2017-08-28,-0.014311966660732898,0.8128885479268805,0.031513139259084444,0.6021654328405904,-0.049199376093111084,0.41556186743878454
2017-08-29,0.01681580094715249,0.7884817611377586,0.016448109244436595,0.7930010322950827,-0.0256365165627449,0.6825041225618087
2017-08-30,0.11644406425151614,0.051188591302694514,0.05886896008714547,0.3254707276967568,-0.06031990697570696,0.31366745819900577
2017-08-31,0.08540292172634552,0.1489807715907796,0.0064448205391194995,0.9134350285898656,-0.08291491308848711,0.16122875304509923
2017-09-01,0.09626601685591153,0.09661639073183194,0.05174231177467135,0.3726299214693636,0.013145915487147391,0.8209122836782827
2017-09-04,-0.09868325894180961,0.25662238320215597,-0.06666699917537841,0.4440641826300056,-0.028456713924113773,0.7441290998920644
2017-09-05,0.022323818216182543,0.816101097383369,-0.010249435098883927,0.9149754897509764,-0.034678834678834675,0.7178475534566756
2017-09-06,-0.08876554858113045,0.354213722969306,-0.1296773641573938,0.17493846056253293,-0.059091038722147105,0.5378589052722944
2017-09-07,-0.03410375193819846,0.6912938434611625,-0.003719288472071051,0.9654667942019474,-0.11564445682425813,0.1767934191180329
2017-09-08,-0.07727167319223713,0.29981950456787493,0.0037950531934557025,0.9594486359932527,-0.010736207004660948,0.8856224238796722
2017-09-11,-0.1401998221554991,0.06122588406415355,0.009344513550823295,0.9011981655188336,0.0026468366640291113,0.9719487838058634
2017-09-12,-0.09931583159231144,0.10474259921089818,0.10008902510082651,0.1020538375875234,0.013207229282585256,0.8296032610776671
2017-09-13,-0.15535352419404955,0.00793404390303749,0.06337533382620704,0.2812423804743562,-0.03454081848993531,0.557296839668795
2017-09-14,0.017460496981191988,0.7583142308795255,0.008423352930029068,0.8820028593732875,-0.0032898148210859187,0.9537724810899239
2017-09-15,0.10154684048664102,0.0800959520342662,0.07040440271558134,0.22560244571630958,0.025666436989020245,0.6590088635018786
2017-09-18,0.10516026083040234,0.05236012367413692,0.0939937840287236,0.08306505971892975,0.06390317920721127,0.23922815904289274
2017-09-19,0.16694811213302527,0.0020100767318620132,0.13745839563870665,0.011170203518127288,0.08343405679579276,0.12467072227612777
2017-09-20,0.20201411803190983,0.0002065397855169231,0.10581333445397412,0.053722144136901635,0.07210453029111051,0.18933612862348073
2017-09-21,0.06659601953707818,0.22903962993146276,0.012289413337916402,0.8245245317880175,0.03660062016431343,0.5088969777529331
2017-09-22,0.03286984050835654,0.5494210058948659,-0.020863603697401225,0.7040135913403318,0.04208906602418912,0.4432826159943173
2017-09-25,-0.014448720790364043,0.7894519312078949,0.02800830767397781,0.6046763230911365,0.03592145975238775,0.5066690840023644
2017-09-26,-0.03148171606010202,0.5566319192711755,-0.021991323852888416,0.6813751719539811,-0.007167111044821382,0.8935618933768283
2017-09-27,-0.07741130438972006,0.14781305628662675,-0.015286655762593346,0.7753450008176398,-0.0029621884258138453,0.9559004647053619
2017-10-09,-0.03509416861191602,0.5021317929380534,0.017790521977431202,0.7337456426090088,0.041111995489877616,0.43168342035598284
2017-10-10,0.14651352983283833,0.006484193701727038,0.0865110897489901,0.1092207236461269,0.10365884440724317,0.05476139649479176
2017-10-11,0.06784831813402148,0.2168738926161241,0.06778395793566451,0.21731123778962153,0.15248139828736737,0.005297159845105728
2017-10-12,0.09183889707177749,0.09136183986014058,0.11495907196005443,0.034359915741131675,0.20464404381306317,0.00014811406819161902
2017-10-13,0.01851577143195418,0.7288350406309079,0.036734477023969224,0.4914764401424917,0.1570578552935013,0.003088730986707075
2017-10-16,0.0880824977902584,0.09705155299203985,0.14501844284922402,0.00612368868123919,0.19385899002740836,0.00023339097373307132
2017-10-17,-0.05576489634495262,0.29200689813310554,0.036155709220155985,0.49467818730560953,0.13429978792300848,0.010856219129983434
2017-10-18,0.04440035993669893,0.4009520819852914,0.10951486701600813,0.0378086850446765,0.18818187137627854,0.0003304126985464945
2017-10-19,0.028824920440537465,0.5825381320480052,0.10324168110062562,0.04842152804272431,0.1641425555891956,0.0016277500452608474
2017-10-20,0.04408014077927523,0.40174404152009047,0.0949218058935135,0.0704743229117456,0.14720242049670387,0.004890958624829497
2017-10-23,0.06199798084036247,0.23417827229493002,0.06344266440454699,0.22343625551930865,0.16981462853543194,0.00104085091155263
2017-10-24,0.06323432732761419,0.22814435593612814,0.08886658803105989,0.09001362218187202,0.19880806223756414,0.00013160892117911957
2017-10-25,0.10528054977237242,0.04413116938758363,0.0834467336249165,0.1109920646945433,0.24275912320861312,2.616406067363404e-06
2017-10-26,0.013681623088420553,0.7944760630249463,0.07853819526210752,0.1342274452947136,0.1736046516147653,0.0008664002779232574
2017-10-27,0.0498253832848451,0.3411719629334635,0.07482581272358077,0.15255277707461784,0.1488443945912471,0.004267829848219564
2017-10-30,0.07663128100073646,0.14123471537853485,0.09982627679129544,0.055048383008796796,0.154172257444164,0.0029459274239577193
2017-10-31,0.14365221610805146,0.005701737129163121,0.131244050533714,0.011619751488823904,0.1518367810969535,0.003458273951720589
2017-11-01,0.06405424031081454,0.21712523029315323,0.11869111096591752,0.02186400256165971,0.15593537447705186,0.0025277576770313046
2017-11-02,0.049879083567876556,0.33154512794033486,0.1011452413807744,0.04851251101787226,0.117854972136526,0.021397135047106677
2017-11-03,0.015939739092193754,0.7558409405686963,0.08988124222726063,0.07894876816250637,0.12485029741897054,0.014486998970023543
2017-11-06,0.092338969309779,0.07218798684412843,0.08162825911198614,0.112142244809586,0.17100249555743413,0.0008164492297481298
2017-11-07,0.09717459420538437,0.057102923865202194,0.10369547686271066,0.04226906976108123,0.16134022675033438,0.0015133608249492296
2017-11-08,0.09599745182139459,0.05919492677532896,0.09093092432146478,0.07397976123898205,0.10571752084316824,0.03763485190009813
2017-11-09,0.061946139662841425,0.22707852221963482,0.11640069775935306,0.022887069162344315,0.08796486231982549,0.08598781171397782
2017-11-10,0.1040254325427577,0.04188240746625625,0.16351805770653555,0.0013213954087168388,0.07483866172244102,0.14377274438480425
2017-11-13,0.07365895742603093,0.15401803632509242,0.12319779762458088,0.016846018467979465,0.059071002231743955,0.2531991222875471
2017-11-14,0.12658661868197335,0.014036749378408653,0.1505160024789281,0.003438145239675161,0.08400440823186513,0.1038734930040724
2017-11-15,0.11304962804038568,0.028603411481879393,0.10570106378672567,0.04077672975679659,0.06985377152012891,0.17706542690982255
