,corr_5,p_5,corr_10,p_10,corr_30,p_30
2017-05-04,0.08611993971678827,0.41175754074007875,0.060326626245181064,0.5656807711344255,0.026014913640223625,0.8044999653435116
2017-05-05,0.12026501735606715,0.25085244944814117,0.019338376829759613,0.8540232773147416,0.0015890956711693811,0.9879384966389384
2017-05-08,0.03936972627947323,0.7078997275028562,-0.06294906330623107,0.5488772119535061,0.06780887584628406,0.5183927518873135
2017-05-09,0.09289306353988998,0.38114467723957046,0.0834003584176934,0.43189019848523036,0.180720684992947,0.08647743446397078
2017-05-10,0.08220716239116652,0.43852990578367057,0.11900173598795381,0.26122137371226534,0.20616750613642548,0.04992066053603201
2017-05-11,0.053990348634791685,0.6112525769167187,0.05239979933487123,0.6218067699308398,0.18933252642194792,0.07226507846976131
2017-05-12,0.12029177086683822,0.2560498319791357,0.11615276804484932,0.2728925604115558,0.2745385338544363,0.008450121892336973
2017-05-15,0.06660932735230994,0.5304456316430113,0.1220914491546646,0.24895271624153792,0.2217585883158818,0.034636899478051895
2017-05-16,0.22846675121519552,0.02939103142634774,0.19134229470599473,0.06923501708557746,0.2432432432740924,0.020161585962009277
2017-05-17,0.2060128222076899,0.05009642341134679,0.125871007338446,0.2344911231842528,0.2678558632423885,0.010259794412474231
2017-05-18,0.022289823455669388,0.8338877656805931,-0.04297898434806991,0.6858357491397307,0.16207843930825108,0.12480243035973172
2017-05-19,0.0022457056857801954,0.983144709450454,-0.0663908676152647,0.5317978807265773,0.20066892311347806,0.0564887773043229
2017-05-22,-0.021365802784185584,0.8406812463865982,-0.01242305272984789,0.9069594125850007,0.1796615569809587,0.08836887540455847
2017-05-23,0.032708159146705676,0.7582458993717087,0.12610496137612487,0.2336155929060959,0.19811347061683524,0.059773456274827635
2017-05-24,-0.006116110535956041,0.9541166651229289,0.0691143504897304,0.5150634186658446,0.2239228507225175,0.03286463427069101
2017-05-31,0.07106793023811421,0.5032274721283749,0.11214060186615779,0.2899152958755502,0.2902807089698997,0.005251456640197022
2017-06-01,0.10846280652597967,0.30612397079888315,0.23773194234291634,0.02326200749070378,0.32115596738107355,0.0019095892943227595
