,corr_5,p_5,corr_10,p_10,corr_30,p_30
2017-03-23,-0.03370558550232121,0.4771940758246477,-0.03572414249058863,0.4511982441992104,0.06252913949097842,0.1869671316701615
2017-03-24,-0.024886889248252726,0.5997389626952443,-0.05882965870364243,0.21446119916495157,0.021589616407478633,0.6489432534240356
2017-03-27,-0.010198556639592939,0.8295604936835428,-0.013924809377212587,0.7688163619011648,0.009554650176409645,0.8401720315031054
2017-03-28,0.013664669678107986,0.7727684782751412,0.008141191589693491,0.8634133674409543,-0.016937524274140484,0.7203994893650905
2017-03-29,-0.023292865835850017,0.6229269237342913,-0.021910667136997332,0.6437075325102244,-0.03991149175704843,0.3993723069842636
2017-04-05,-0.001197169528511962,0.9799542055764312,-0.055373165953126795,0.24480110956786058,0.06468756840826465,0.1741171687259721
2017-04-06,0.042194425813236465,0.37454914012038765,-0.005722239048497885,0.904188283767291,0.05861329906144069,0.21719083944716466
2017-04-07,-0.020519228059967944,0.6656185249978466,-0.00110887584956224,0.9813692388059453,0.0667525312493162,0.15932616881163641
2017-04-10,-0.005483301037700471,0.9080677216764379,0.004030727321635695,0.932352633560639,0.07575154363952144,0.11013610188289928
2017-04-11,0.026733913424081695,0.5720714700015089,-0.00936361943337318,0.8431524124921645,0.09443556192456018,0.04550597903662548
2017-04-12,-0.023941713907422172,0.6124772830017353,-0.04741535724576009,0.31557212180793964,0.034164209463991416,0.4697243276466586
2017-04-13,-0.012913325409393106,0.7849476991043508,0.04060597648289522,0.3906822158555895,0.09114442476919475,0.053612934495439565
2017-04-18,0.011570571009629257,0.806843019760556,0.04826480895210712,0.3075118121761236,0.06311232957937933,0.18189940607737912
2017-04-19,-0.012841483545542728,0.786348886428812,0.011325291235301184,0.811067430440561,-0.014890032572615746,0.7532935628070019
2017-04-20,0.013919114407154886,0.7691603689282978,-0.00037782673043503537,0.9936442883712184,0.02404651538161749,0.6121195791380298
2017-04-21,0.038284551877551386,0.42045196563609677,0.023615067076780048,0.6193099691329446,0.056306196667028345,0.23586711212282857
2017-04-24,0.008230579891708039,0.8625422759493293,-0.0037765779379919408,0.9366801016799947,0.07510373393134401,0.11362811391886438
2017-04-25,-0.006471011486423919,0.891845216561697,0.09244194234834394,0.051588543734005114,0.09231321963848617,0.05191604999848853
2017-04-26,0.06509171544355813,0.17241219300879818,0.09260908045597967,0.051961898536413496,0.11783614302249072,0.013280103067287767
2017-04-27,0.06477098573771241,0.17454102387346151,0.08196336988558478,0.08557080622282727,0.1322124314768793,0.005422546181832915
2017-04-28,0.0773755427925712,0.10504834486030631,0.057173889092791044,0.23136218448122958,0.14713830821277263,0.0019715932015719525
2017-05-02,0.04058687148940026,0.3946445999644168,0.04064927748552604,0.39391748946059135,0.11614599624374916,0.01455811437379913
2017-05-04,0.07468940096726813,0.11522917884940385,0.01882945924839678,0.6916822564817513,0.07005553397483102,0.1396364838250384
2017-05-05,0.008789910871634516,0.852975846336634,0.014826287820233604,0.7545827479614866,0.02869359105736263,0.5451280967096912
2017-05-08,0.03674138643674521,0.4389221421152203,0.01425800460980369,0.7639628640438297,-0.0015787520523585208,0.9734770880075307
2017-05-09,0.04201364475335974,0.3766009499718086,0.049284472885243416,0.29956651900794834,0.0599982766582165,0.20650170100500656
2017-05-10,-0.026783631380540535,0.5739536226254794,0.003959876573392092,0.9337635927175316,0.058673478114197576,0.21775984190828437
2017-05-11,-0.03011363304732868,0.5282141170703265,0.010856181567708475,0.8201597862064792,0.08761829993187405,0.0660183802546563
2017-05-12,-0.009916471502103027,0.8358647092790005,0.009250037137215781,0.8467542848579082,0.0580990995434766,0.22441681103972888
2017-05-15,-0.007778683101327615,0.8706041093437142,0.06147132063921847,0.19758842512858696,0.11517085960525826,0.015529870876098797
2017-05-16,0.06579095592851841,0.16735425816947355,0.131009019667098,0.00580841220973825,0.14130657970365967,0.002907603695338261
2017-05-17,0.03706068529932692,0.4365096766392206,0.1010999905841236,0.033391019819252236,0.16639700892464956,0.0004366099834545987
2017-05-18,0.03395718446775624,0.47540584633718286,0.0674537555728256,0.15591399473621745,0.15050189878550452,0.0014703840288183016
2017-05-19,-0.0010463505572075524,0.9824990291203454,0.0741837536901133,0.11938643042323611,0.16881626552766485,0.00036423733132513833
2017-05-22,0.049518050129136834,0.2989225471469526,0.06548798785919353,0.16932279900997738,0.1399370980383648,0.003196330493942233
2017-05-23,0.06023330945237678,0.2062678290797523,0.08138767021295978,0.0874382300446954,0.14199486503372064,0.0027716385413760983
2017-05-24,0.04838674019166914,0.3090137324642609,0.04393322312185217,0.35571188842895773,0.10911508390016217,0.021471679622914082
2017-05-31,0.020659007629239563,0.6674256457806229,0.041072544122687224,0.39281050666691975,0.08944425176781927,0.06233892904122621
2017-06-01,0.010835724772937223,0.8223135201932521,0.10533388775876172,0.028591501202531715,0.0742733582837191,0.12321956306730002
2017-06-02,0.02672761190731736,0.5773717850835969,0.12109646084552025,0.011291496545525678,0.036127676582477564,0.45126036888299303
2017-06-05,0.04314691560639723,0.3676748981493798,0.10102510724269911,0.03454370203075976,0.08685685063142562,0.06936761908838325
2017-06-06,0.030748685478052432,0.5205021081844863,0.07052378054812086,0.1401421880396938,0.09575896665440665,0.044934943572478354
2017-06-07,0.05037907316064136,0.2927944747304114,0.05344374011852123,0.26438098332203946,0.0668121289993796,0.16276311908247315
2017-06-08,0.08796054577833246,0.06557850763283321,0.032846844228270465,0.4924351383286727,0.09383218267124332,0.04944504965438665
2017-06-09,0.08441532478572067,0.07760000202842143,0.09972754036778127,0.0369440164606882,0.12551147637197338,0.008547015116931771
2017-06-12,0.06968422286000658,0.1440176783437748,0.08694475623667745,0.06813492729860093,0.05412535792290122,0.25669467358579484
2017-06-13,0.05608446586226844,0.24038886465791712,0.07387536844846368,0.12178377899652175,0.05490951529924146,0.2503982601732067
2017-06-14,0.03708254974696365,0.43728234273395483,0.05951986414774842,0.2122230687471118,0.022628036830876542,0.6355706562571766
2017-06-15,0.10446002721482261,0.028638245428436328,0.10143735513946384,0.03360561984442922,0.04160114130135826,0.38455619378637473
2017-06-16,0.056787581184909494,0.23346857971579213,0.11439878303230602,0.01611986392034451,-0.0013448275301317794,0.9775079573677257
2017-06-19,-0.0806938954778487,0.08945056295992332,0.0430460568478515,0.36551874646510274,-0.031689793871967596,0.5053917129636523
2017-06-20,0.06220185121771948,0.1912927911487167,0.11781536885466326,0.01308791862863565,0.0026943922207804355,0.9549034480547418
2017-06-21,0.08537942844278157,0.07261688450325177,0.1458866355035748,0.0020813756355133194,0.041184998980551134,0.3871695557769451
2017-06-22,0.09388362326616988,0.04906041672327739,0.10455905452480763,0.028305615385123765,0.026472691427662523,0.5797066145348184
2017-06-23,0.06969279723022274,0.14720848252010904,0.10039982834354677,0.03654155046354499,0.0674783398938407,0.16052757405764587
2017-06-26,0.12561563485287405,0.008416697474561793,0.12091288514482829,0.011228948431280396,0.08472490443100078,0.07617697660071297
2017-06-27,0.12261364342816115,0.010214600313755009,0.05522084432223579,0.24880194029056127,0.0782399777119722,0.10199251226489511
2017-06-28,0.09276925353009877,0.05209107285594358,0.054154400424332436,0.2575265466036014,0.06704702619116212,0.16080646860997916
2017-06-29,0.05074546691627448,0.2881892283093646,0.07233280864838502,0.1297889436820377,0.10468584934643638,0.02811352497349538
2017-06-30,0.036701252178326385,0.4420133061171888,0.029677592180648603,0.534206542665324,0.10178098928156022,0.032607221546935884
2017-07-03,0.005623555871707102,0.9064705222431062,0.10440273554529095,0.02872618879298347,0.10019453280971048,0.03585158673359291
2017-07-04,-0.0022824920823240526,0.9619655101474271,0.07691734872205629,0.10753162666067664,0.09127287028323612,0.05601526067277074
2017-07-05,0.12192510995958027,0.010650960560585785,0.14573774037752485,0.0022305035855638604,0.14798275188569476,0.0019007764221258695
2017-07-06,0.127612572168818,0.007563231964688926,0.157273264035802,0.000970777300661597,0.14762735941307462,0.0019733506174799504
2017-07-07,0.1184241345153603,0.013240473402806973,0.20723191619218997,1.2586187066651352e-05,0.17616096174886958,0.00021475144279796602
2017-07-10,0.19411476889019919,4.3159870239645046e-05,0.21628438767042854,4.930149896727551e-06,0.22269295021287933,2.519688425941792e-06
2017-07-11,0.20999325157650578,9.56884591459682e-06,0.19280584513926843,4.968505596822882e-05,0.19871390124007945,2.865216015491865e-05
2017-07-12,0.1309098610691708,0.0061331597094901455,0.08042856370874348,0.09310757805522071,0.14653213718617264,0.002133384031887919
2017-07-13,0.14122466740095946,0.0030901665231566986,0.10364318711216942,0.030292474966705445,0.14276981737941674,0.002777673431358263
2017-07-14,0.10099370248309802,0.03460018925245961,0.1461691925524985,0.002163344051176884,0.1134281415281215,0.01756035563581213
2017-07-17,0.055092173937266,0.2520945015119553,0.11919210343444275,0.012962719536219185,0.0869054289721544,0.07050171819681188
2017-07-18,-0.035360538278826584,0.46196776792192684,0.009666305901008327,0.8406740267178244,-0.0089716688067574,0.8519865511960231
2017-07-19,-0.04957827771207295,0.30054369429626154,0.05424121502747761,0.2573089000360505,-0.007549671196994475,0.8748085345360862
2017-07-20,0.023919790561790742,0.6168004373451552,0.07754924677141305,0.1042677405719455,-0.026462056800545853,0.5798589515732533
2017-07-21,0.01225729861104385,0.7974239904555913,0.03223977524022213,0.49949198140787976,-0.017502188336480342,0.7139689789704737
2017-07-24,0.04075228361093115,0.39488137101167153,0.0726319875873523,0.12908091288452994,-0.008896695062800903,0.8527069801945266
2017-07-25,-0.019933234311329845,0.6773947091950474,0.020971725235728222,0.661604057910648,-0.017057658060953766,0.7218434934266029
2017-07-26,0.035611306862303134,0.4572422730298147,0.005650465687513687,0.9061322376521537,-0.06036805971860858,0.20732693806968788
2017-07-27,0.05762493256224665,0.22822820408167557,0.031107456662608376,0.5156452920730654,-0.07479318930648661,0.11762610894841555
2017-07-28,0.07832314987922279,0.10202118617190974,-0.030182693465099438,0.5291581135660486,-0.06045795924649516,0.20717185188091408
2017-07-31,-0.0020078924717309857,0.9667305523398506,-0.007510303629883416,0.8760246491502808,-0.02198235737886548,0.6478970590622293
2017-08-01,0.01346242312250675,0.7789922918471683,0.0018364265363597213,0.9694646454359974,0.054267532544420044,0.25762470052082137
2017-08-02,-0.07232768876365497,0.13292681516398552,-0.05688110600366608,0.2375414866602233,0.011368602543356667,0.8135187390040577
2017-08-03,-0.08406327288743423,0.08023763683493904,-0.04687648519334109,0.3299168149518903,-0.010036241229133368,0.8348511323781187
2017-08-04,-0.037607345755102266,0.4350541426234219,0.00955355544680787,0.8428678720517832,0.02433674283070676,0.6135407592466131
2017-08-07,-0.055634247789436465,0.24635825106414455,-0.03730068033138443,0.43722040309763155,-0.013856162895761089,0.7729575686905803
2017-08-08,-0.002045666214746151,0.9659093443496615,0.03850103148268556,0.4210016940643835,0.016520190768766416,0.7299642272464514
2017-08-09,0.029389973296758187,0.539106085078087,0.035194767082025055,0.46201208178068454,-0.0013828668549385117,0.9769509788356556
2017-08-10,-0.04849577778631651,0.3112335716667224,0.02144597404017789,0.6544419952151295,-0.004871589421793233,0.9190233248075228
2017-08-11,-0.07859163896594336,0.10045692573998452,-0.052582953438247086,0.2721631290767605,0.06201979547218059,0.19514213541506753
2017-08-14,-0.04724663897032177,0.3244320519726491,-0.06526464461590734,0.17323818606263444,0.058251847819425585,0.2242620881232832
2017-08-15,-0.0152075782632565,0.751786315672895,-0.068182528141936,0.15571832687974,0.08769879574842589,0.06764527065964147
2017-08-16,-0.0715931962900599,0.13691959074733,-0.04532840397389105,0.34671502411415456,0.07072133590477442,0.14177806169736462
2017-08-17,-0.03260502217871827,0.49960487659920716,-0.016814493030741923,0.7277734982976787,0.03286958148049033,0.4961294175395745
2017-08-18,-0.005502906754132405,0.9096239042628069,-0.0021531221591470314,0.9645744660279213,0.010417457076583729,0.8298502917682613
2017-08-21,-0.013090821223914915,0.7856667311637895,-0.0010565346215336148,0.9824902639950696,0.008008677566728637,0.8678708145304077
2017-08-22,-0.07730136923645438,0.10820981313085501,-0.029314589730764996,0.5429457185450349,0.004663663396018582,0.922913376376616
2017-08-24,-0.14772346045627197,0.0019598460597515304,-0.07621318115353291,0.11162009491867224,0.0011725106644892745,0.9805011584114871
2017-08-25,-0.13398315307652858,0.0050239459876799,-0.07572271942217842,0.113950021260111,-0.002093960171789361,0.9651850234253198
2017-08-28,-0.11405862035061773,0.016812314101592226,0.0025694000055133358,0.9571889163531025,0.058556977726890766,0.22077958450246735
2017-08-29,-0.027927034450285167,0.5617596069267743,0.024621474528619673,0.608980528399883,0.07155323753190303,0.13668396119745121
2017-08-30,0.006327110594037103,0.8949530187629806,0.05666797567612612,0.2365971748749651,0.07280459439422422,0.12817136875614468
2017-08-31,0.002849314718747062,0.9525302238060864,0.051023658906578395,0.28610223106966076,0.06554324009971309,0.1704240961665786
2017-09-01,-0.017030660032545136,0.721960096040794,-0.006865963919317872,0.8859352273243664,0.018168894001611372,0.704222628594934
2017-09-04,0.029538533561885842,0.5238341026252651,0.016347438338202257,0.7242931189282964,0.03354658826601434,0.4690738968916023
