,corr_5,p_5,corr_10,p_10,corr_30,p_30
2017-03-23,-0.11270846187708887,0.041668823531350783,-0.07098801080292977,0.20040928445019585,-0.03793939396404273,0.49417572743372273
2017-03-24,-0.05991478601043886,0.2800222467115137,-0.05229018385377468,0.34588817666171745,-0.0691865418790195,0.21209889685904895
2017-03-27,-0.0022606180414433937,0.9684303352220178,0.03453858004502242,0.5452768717536729,-0.0386813310284317,0.49811821853215166
2017-03-28,-0.09247246515328492,0.11867778041894332,0.026141375039148578,0.6597706060572506,-0.026610501293534296,0.6540572670776826
2017-03-29,-0.011508721809077336,0.8423842535064613,0.024795554174424497,0.6683142410596887,-0.10138626239902199,0.07905510494088505
2017-04-05,0.042852409513907244,0.45144186714011214,-0.04828054565114834,0.39615783951907435,0.019569590689241488,0.7310292434968377
2017-04-06,0.13879046804734566,0.013534796836649278,0.03112348135577218,0.5814937509968798,0.011980578625495597,0.8320016756631485
2017-04-07,0.06011680372247838,0.2821351441268259,0.020803968774816273,0.7099655683034698,0.011755435401915256,0.8335656962551679
2017-04-10,0.016196594804853047,0.7725256847561465,0.0038276956462305165,0.9455376506233896,-0.013732459938335934,0.8063875249261964
2017-04-11,-0.01363500965286337,0.8077345875822941,-0.06108687867288639,0.27517996360904673,-0.015367292480627353,0.7838772898423036
2017-04-12,-0.09480814983068228,0.0889168857944323,-0.07729623441174738,0.16578600811438715,-0.061807234875386766,0.2680498272216096
2017-04-13,-0.11719851439508518,0.041146560259815945,0.02223056595845766,0.69945660926047,-0.04638956786825068,0.42028226457490714
2017-04-18,-0.1324306370878248,0.02362050306812704,0.04235764657112971,0.47089300116491895,-0.08026711848143184,0.17133397577631948
2017-04-19,-0.10989069672453684,0.13225014531549334,0.09311687695677227,0.20251327940244307,-0.0915792110235354,0.2101004925753192
2017-04-20,-0.014191532968785536,0.8517078140901129,0.01842799060123268,0.8081963525646254,-0.07202982729031882,0.3421075684555749
2017-04-21,0.19582438535432653,0.0007830650487292113,0.07411360225262198,0.20746160705752684,-0.03517456649187104,0.5500831325656831
2017-04-24,0.11618917100563911,0.05563255530395748,0.032617002493537946,0.5922360244772846,0.01964068315701187,0.7471028856104702
2017-04-25,0.12042922304699691,0.03404575988664328,0.05325426030470043,0.3500390878447224,0.005738000433333577,0.9198516254419697
2017-04-26,0.017409939960973668,0.7497899938481407,-0.030450487367174022,0.5769257188546104,0.016110702834593198,0.7679071230001053
2017-04-27,-0.018319326527594715,0.7353115441377361,-0.0034246705194604446,0.9496116731517825,0.05562561363580756,0.3043095263780299
2017-04-28,-0.004439096435045824,0.9351955313342504,-0.018453022485049354,0.7353430706742337,0.06843418449222138,0.20949400089158152
2017-05-02,-0.06287789471244332,0.24686503666175133,-0.005856614189475739,0.9141915193431993,0.06930790755677362,0.20171210524218106
2017-05-04,-0.07367347850613767,0.17531835639558918,-0.0909816064060343,0.09395088870139015,-0.03135472062633441,0.5645036596248151
2017-05-05,-0.08254049818487441,0.12542329050687823,-0.08068431500797935,0.13417823205179608,-0.057663613388170616,0.284793111432855
2017-05-08,-0.08711453256476193,0.12345147334379508,-0.10235946842105716,0.0700880899173303,-0.06017719767675644,0.28775766763623367
2017-05-09,-0.049180913262517376,0.3746261847508813,-0.09542610857271544,0.08442258436918156,-0.06662256462417131,0.2288536991083485
2017-05-10,-0.10161599263427874,0.06163971219211659,-0.131857347399383,0.015123819407026095,-0.08398979400318159,0.12272586498018008
2017-05-11,-0.0648086652664412,0.23470400483258838,-0.024735902861858266,0.6504416713624122,0.010316807444342557,0.8501127403625535
2017-05-12,-0.03408922276380287,0.5316346112767314,-0.002972927828974182,0.9565086457078351,0.0054927948274752355,0.9197407468579651
2017-05-15,-0.03971103026189201,0.4589603683930199,-0.023774617236275743,0.6575820993327617,0.050088956513787614,0.3501424901302703
