,date,n,strategy,M,net_ret,net_long,net_short,no_long,no_short,remove_long,remove_short,mktcap_long,mktcap_short
16,2017-06-13,5,neu,1.0904572180363483,0.029364198405336692,0.034227365535468124,0.004863167130131352,21,20,11,14,0.9061752288704291,1.3759498500710974
17,2017-06-13,5,absneu,1.016055645461661,0.007578509833474123,0.01924907845493684,0.011670568621462873,21,20,12,15,1.7369278762917284,1.8237179883429877
18,2017-06-27,5,delta,1.1491020296192191,0.030863288291290265,0.006404230880563633,-0.024459057410726737,21,20,11,12,0.7995479971983109,1.5333692464639297
19,2017-06-27,5,neu,1.1241118191041983,0.030862834883567343,0.006389445954015027,-0.02447338892955231,21,20,11,12,0.7995479971983109,1.5333692464639297
20,2017-06-27,5,absneu,1.029235413412616,0.012971502111940487,-0.00619353663150668,-0.019165038743447216,21,20,9,14,1.3481160437398474,1.6578818652503249
21,2017-07-11,5,delta,1.1882821398833983,0.034096284972329506,0.03864493211337239,0.00454864714104275,21,20,9,16,0.8685167937886575,0.43130482206675413
22,2017-07-11,5,neu,1.1624398553183417,0.03409628434001066,0.03864491285159355,0.004548628511582775,21,20,10,16,0.7602555285414186,0.7803316243668351
23,2017-07-11,5,absneu,1.0596595810807863,0.029559969732574024,0.02739815794268985,-0.0021618117898842826,21,20,10,16,1.641194905557666,2.002307917755577
24,2017-07-25,5,delta,1.2431484695276336,0.046172813511797084,0.05116922662826484,0.004996413116467702,21,20,12,15,1.1463290583593229,0.9796123473886112
25,2017-07-25,5,neu,1.223136896027792,0.05221520961428837,0.05496783434174124,0.002752624727452968,21,20,12,15,1.1415092495950587,0.9796123473886112
26,2017-07-25,5,absneu,1.0881527658161996,0.02688899835771034,0.04576092432716572,0.018871925969455416,21,20,14,15,2.0225694262283596,1.0497763072929147
27,2017-08-08,5,delta,1.2537862872786536,0.00855715790332118,0.04079232838426883,0.032235170480947595,21,20,11,17,1.5667416276115824,0.7788995519928725
28,2017-08-08,5,neu,1.2442974918455778,0.017300267767660436,0.049529877934519684,0.032229610166859324,21,20,11,16,1.220339286634282,1.223328225936847
29,2017-08-08,5,absneu,1.1062063238561115,0.01659101424639614,0.03460384625934543,0.01801283201294912,21,20,12,16,1.3794953821926461,0.7426306864449995
30,2017-08-22,5,delta,1.2331247836955233,-0.01647928661588427,-0.022434118442191564,-0.005954831826307294,21,20,12,14,0.8735801019014892,1.7317201004878484
31,2017-08-22,5,neu,1.2309233345358095,-0.010748359935959836,-0.024326175951848716,-0.013577816015888922,21,20,12,13,0.9142941321038266,1.5933408497369361
32,2017-08-22,5,absneu,1.0893561505646863,-0.015232396459900375,-0.02143626440945312,-0.006203867949552744,21,20,15,16,1.3452194756498663,1.4226577389662958
33,2017-09-06,5,delta,1.2169244075340424,-0.01313766163464034,0.013196996472481626,0.02633465810712199,22,21,15,16,1.1865519541257366,0.5849394216926546
34,2017-09-06,5,neu,1.22654407478795,-0.003557703087585896,0.02115656529311427,0.02471426838070001,22,21,15,16,0.8544578341005485,0.5849394216926546
35,2017-09-06,5,absneu,1.087042838308624,-0.002123559182057406,0.01390823070376701,0.016031789885824432,22,21,17,16,1.611721617479465,0.6750316173565413
36,2017-09-20,5,delta,1.2148037689323643,-0.001742621471431685,0.0661131587507644,0.06785578022219618,23,22,15,14,0.769069925717706,1.13184058418974
37,2017-09-20,5,neu,1.2257461602121125,-0.000650538853220901,0.06720524136897543,0.0678557802221964,23,22,15,13,0.7280031310677302,1.3377458426563087
38,2017-09-20,5,absneu,1.0864211019677144,-0.0005719520142158777,0.0795608140858326,0.08013276610004838,23,22,15,18,2.170264237552066,0.9943790988419184
39,2017-10-06,5,delta,1.2053517704618606,-0.007780679244031848,0.009612400186813197,0.017393079430845226,22,21,15,15,1.3550264162592798,1.4816145474959697
40,2017-10-06,5,neu,1.2075178182379493,-0.014871220947580819,0.00437899526050356,0.019250216208084314,22,21,15,13,1.3550264162592798,1.4816145474959697
41,2017-10-06,5,absneu,1.0761475788124013,-0.00945629934535122,0.0009657596642864696,0.010422059009637774,22,21,17,19,1.6014106181358065,1.1919605950180419
42,2017-10-20,5,delta,1.209786055415579,0.003678830580735233,-0.013292462070141009,-0.01697129265087627,23,22,12,17,1.2986481355874369,0.8852675445129173
43,2017-10-20,5,neu,1.211961093297377,0.0036796765996475567,-0.013065549408614818,-0.016745226008262337,23,22,12,15,1.271587454960987,1.3453706990573646
44,2017-10-20,5,absneu,1.09274733431271,0.015425166424318583,-0.004554002357495257,-0.019979168781813827,23,22,14,18,1.5948101948906137,0.5872696459374573
45,2017-11-03,5,delta,1.2594499262211825,0.0410517798442826,0.020743735861364243,-0.02030804398291841,23,22,10,17,1.5410025997940566,0.2116453174057941
46,2017-11-03,5,neu,1.2513155897470787,0.03247174902506984,0.02249619540733061,-0.009975553617739275,23,22,10,16,1.5152566669955185,1.2096855298649043
47,2017-11-03,5,absneu,1.149790433567115,0.05220154509942819,0.016736565467388775,-0.03546497963203954,23,22,11,19,1.8676453261159232,0.6764452148700903
48,2017-11-17,5,delta,1.3097732751399884,0.03995660952539392,0.02364575409701075,-0.016310855428383175,23,22,8,16,1.3721544638615666,0.21604692983033782
49,2017-11-17,5,neu,1.266208841664422,0.011902074935671138,0.012677993408164001,0.0007759184724926982,23,22,9,17,1.235775890199798,1.1247233218008184
50,2017-11-17,5,absneu,1.1745378306024357,0.02152339792786783,0.017833120965504046,-0.003690276962363681,23,22,10,19,1.235775890199798,1.0075265742115977
51,2017-12-01,5,delta,1.2983037596265046,-0.008756870926579252,-0.03134844730034858,-0.022591576373769406,22,21,12,17,0.8310273755092176,0.18563313787853422
52,2017-12-01,5,neu,1.2293517818954902,-0.02910819965566138,-0.0369219015217368,-0.00781370186607544,22,21,12,19,0.8310273755092176,0.4461433096782554
53,2017-12-01,5,absneu,1.1514395983180998,-0.01966580529167668,-0.03719148633344849,-0.017525681041771768,22,21,12,19,1.1368452472378896,1.1488326853512438
54,2017-12-15,5,delta,1.3173751063112362,0.014689433457558566,-0.015768531392769236,-0.0304579648503277,22,21,13,20,1.68849845655076,0.3989023418799255
55,2017-12-15,5,neu,1.2451704907341725,0.012867520161147077,-0.015952598771708848,-0.028820118932855965,22,21,13,19,1.3402146323234632,1.0969992248893778
56,2017-12-15,5,absneu,1.1627592963759465,0.009830909128347961,-0.01597440175428899,-0.025805310882636934,22,21,15,19,1.8469807115680215,1.2244369421589794
57,2018-01-03,5,delta,1.3220776862367578,0.0035696590158661927,0.06818622999642554,0.06461657098055928,22,21,12,18,0.42641636967265456,0.5910291004785815
58,2018-01-03,5,neu,1.271107982160896,0.020830473914805234,0.07605107164713298,0.05522059773232768,22,21,12,15,0.4020348579282466,0.8763929304282274
59,2018-01-03,5,absneu,1.1332775303421432,-0.025355003503899094,0.05816932341145509,0.08352432691535405,22,21,12,15,0.38978973420365537,1.0023175567296108
60,2018-01-17,5,delta,1.3130199981113448,-0.006851101277713354,0.024241013100782416,0.031092114378495905,23,22,18,20,1.25835973444545,0.70536863867078
61,2018-01-17,5,neu,1.2709020095552934,-0.00016204178440635378,0.031507876720495265,0.03166991850490164,23,22,18,18,0.7372190756398955,0.7661469408519433
62,2018-01-17,5,absneu,1.1136385727766314,-0.017329345230715637,0.01968135434862406,0.03701069957933978,23,22,18,16,1.4689008575466318,0.9553489650310307
63,2018-01-31,5,delta,1.3535419044728343,0.030861606388155837,0.0513773768223984,0.020515770434242686,23,22,15,19,1.2835502818009599,0.9548643545239364
64,2018-01-31,5,neu,1.3134018088354231,0.0334406578639379,0.05654326041083202,0.023102602546894113,23,22,18,18,1.1885543378875476,1.4460622158765628
65,2018-01-31,5,absneu,1.1453638192420368,0.028487919905921515,0.052240810006596305,0.023752890100674717,23,22,15,15,1.622936472319063,1.220403587829829
66,2018-02-14,5,delta,1.3147427410951227,-0.028664914805739072,-0.0981618142475964,-0.06949689944185733,22,21,20,20,1.3655142256756,0.973486020211812
67,2018-02-14,5,neu,1.263709022159356,-0.0378351745381933,-0.09931527736443402,-0.06148010282624072,22,21,20,20,1.3655142256756,1.2297090028365183
68,2018-02-14,5,absneu,1.1468237501018377,0.0012746437728118811,-0.09376821790364209,-0.09504286167645393,22,21,19,21,1.4313667622648882,0.8541745379644864
69,2018-03-02,5,delta,1.3439712933875592,0.0222313851819333,0.0198629060132276,-0.0023684791687057505,22,21,11,13,0.4009726874385105,1.3203065040823057
70,2018-03-02,5,neu,1.2974966778135846,0.0267368951726672,0.01986069494747822,-0.006876200225189089,22,21,11,12,0.4009726874385105,1.3203065040823057
71,2018-03-02,5,absneu,1.1510750569270278,0.00370702719124245,0.013322607512729512,0.009615580321487016,22,21,14,17,0.7769531189868291,1.8565028848719314
72,2018-03-16,5,delta,1.3204550305177167,-0.017497593129811796,0.031991486746912656,0.04948907987672446,24,23,14,13,0.40335887385833347,1.0028459215928018
73,2018-03-16,5,neu,1.2747911428694672,-0.01749949370381324,0.03210358080321063,0.04960307450702395,24,23,13,13,0.43703451287552975,1.0028459215928018
74,2018-03-16,5,absneu,1.1245999204220178,-0.023000356358767293,0.014017222390291462,0.037017578749058755,24,23,13,16,1.0922335029519672,1.0037884516091469
75,2018-04-03,5,delta,1.329149003142799,0.006584073235476735,-0.03759236270000876,-0.04417643593548559,24,23,20,16,0.273928698499566,1.3175097177003638
76,2018-04-03,5,neu,1.258563746977603,-0.012729454532714606,-0.05684646398848281,-0.04411700945576824,24,23,18,17,0.4444506364057825,1.08223935161843
77,2018-04-03,5,absneu,1.1358714030558252,0.010022659995901167,-0.031561454518234555,-0.041584114514135684,24,23,19,18,1.5803173787398468,1.50295615807797
78,2018-04-18,5,delta,1.3251637153937041,-0.0029983754565301632,-0.023144432663933956,-0.02014605720740381,24,23,16,14,0.3571469245436907,1.4180927888597692
79,2018-04-18,5,neu,1.258367446280608,-0.0001559719938432627,-0.020777626344756328,-0.02062165435091301,24,23,17,15,0.6935486246715304,1.304026288279829
80,2018-04-18,5,absneu,1.1544334895578965,0.016341714785788098,0.0033776449373821293,-0.012964069848406035,24,23,17,15,1.368769787669282,1.8600242382283767
81,2018-05-03,5,delta,1.3208042344511965,-0.0032897678165089237,0.0021990401388898295,0.0054888079553987446,24,23,14,17,0.541747329560297,1.1411516689912582
82,2018-05-03,5,neu,1.2433839052706446,-0.011907127011470883,0.0004283804333495844,0.012335507444820593,24,23,14,16,0.541747329560297,1.1411516689912582
83,2018-05-03,5,absneu,1.1556554097210425,0.001058458693548459,0.01012042962109927,0.009061970927550789,24,23,16,16,1.1886756669472816,1.3267595012289648
84,2018-05-17,5,delta,1.2789497102947618,-0.031688665939071284,-0.009528400365477752,0.02216026557359352,24,23,15,14,0.7171875806631303,1.3676108318928064
85,2018-05-17,5,neu,1.2039783393114296,-0.03169219562210566,-0.00941807540550621,0.02227412021659947,24,23,16,14,0.8139474547578265,1.324938128219612
86,2018-05-17,5,absneu,1.1180886185964756,-0.03250691409270087,-0.011799906563167317,0.020707007529533694,24,23,15,14,1.2872330211200262,1.8424452443362005
87,2018-06-01,5,delta,1.3461465914482953,0.052540675065360094,0.018278417668434743,-0.034262257396925344,24,23,17,13,0.7880770948231484,1.605032572120475
88,2018-06-01,5,neu,1.2594400354067878,0.04606536038437159,0.01678151213692658,-0.0292838482474449,24,23,18,12,1.3190896411066029,1.4276565355235458
89,2018-06-01,5,absneu,1.167165295997956,0.04389336997552643,0.011752831241463424,-0.03214053873406286,24,23,18,11,0.9749955567595405,1.9282195909773234
90,2018-06-15,5,delta,1.362920608167782,0.012460765288154749,-0.005259584512659399,-0.01772034980081416,24,23,18,13,0.40146636238070493,0.8267910824684751
91,2018-06-15,5,neu,1.270541253133614,0.008814407526151539,-0.0019244965960828475,-0.010738904122234438,24,23,20,14,0.4732282071877758,0.8267910824684751
92,2018-06-15,5,absneu,1.1663471095417903,-0.0007010030704057506,-0.007895330557173619,-0.007194327486767849,24,23,23,14,1.324986440961387,1.5405513516759484
93,2018-07-03,5,delta,1.3645854378611277,0.0012215162668820284,-0.11295756125145606,-0.11417907751833811,23,22,18,16,0.7637716554722118,0.9948620642800043
94,2018-07-03,5,neu,1.275133794294354,0.003614633644844715,-0.11076132718869869,-0.1143759608335434,23,22,18,16,0.9032631695689586,0.9948620642800043
95,2018-07-03,5,absneu,1.1524865732927758,-0.0118837146640332,-0.09412660616810653,-0.08224289150407338,23,22,18,19,1.1626580577652896,1.04316165375524
96,2018-07-17,5,delta,1.3384277381530516,-0.019168971749453895,-0.02117054651203165,-0.0020015747625777847,23,22,19,18,0.9422099446742245,0.44493900663233393
97,2018-07-17,5,neu,1.2621744115260627,-0.010163155291059335,-0.012167390554461144,-0.0020042352634017657,23,22,19,17,0.8735341945457192,0.8864055716858433
98,2018-07-17,5,absneu,1.1306989463536055,-0.01890488570024795,-0.017734270575095024,0.0011706151251529295,23,22,19,17,1.5748957307612417,0.7562629309038311
99,2018-07-31,5,delta,1.3006449425023412,-0.02822923836205633,-0.026992165007310276,0.0012370733547459878,23,22,17,16,0.9289350847538634,1.1626044556328843
100,2018-07-31,5,neu,1.226315329282191,-0.028410560312750677,-0.02368014760729298,0.004730412705457709,23,22,16,17,0.903260741761983,1.337580590360613
101,2018-07-31,5,absneu,1.0946310439704088,-0.03189876712940449,-0.020619253334040577,0.011279513795363849,23,22,15,18,2.3185196239899564,0.9191918150385372
102,2018-08-14,5,delta,1.2823613987215832,-0.014057290489733417,-0.06268099596606413,-0.04862370547633077,23,22,16,17,1.8331303475936143,0.7811879009174004
103,2018-08-14,5,neu,1.205630985183127,-0.016867068041277092,-0.06334569027810577,-0.04647862223682864,23,22,16,17,1.8331303475936143,0.7811879009174004
104,2018-08-14,5,absneu,1.0997961104090144,0.004718545547430336,-0.04879631865066347,-0.053514864198093814,23,22,14,20,1.7487025568221073,1.0690563864852518
105,2018-08-28,5,delta,1.2372793467152174,-0.03515549676659724,0.008377575397439552,0.04353307216403679,23,22,18,14,1.5174457716932113,0.8827715629117947
106,2018-08-28,5,neu,1.1632463132245112,-0.0351555927804708,0.008380329397397857,0.04353592217786861,23,22,18,14,1.5174457716932113,0.8827715629117947
107,2018-08-28,5,absneu,1.1234301469213959,0.02148947090164921,0.026304192284404282,0.004814721382754961,23,22,18,12,1.3381471165659549,1.9216306183054337
108,2018-09-11,5,delta,1.2475055742670564,0.008265091936584916,-0.08822826116234306,-0.09649335309892804,22,21,16,13,1.4064744634450284,0.7208993571601036
109,2018-09-11,5,neu,1.1728606509499306,0.008265091938068162,-0.08822826099873393,-0.09649335293680217,22,21,16,12,1.4064744634450284,0.8233234631954094
110,2018-09-11,5,absneu,1.1169121811325153,-0.005801843404987938,-0.07626837512273887,-0.07046653171775097,22,21,19,19,2.0517523945666407,0.788350573908708
111,2018-09-26,5,delta,1.2059179977989831,-0.033336585684201975,0.06072445242355551,0.09406103810775757,23,22,15,17,1.7040660059391892,0.6344204635427095
112,2018-09-26,5,neu,1.1371994369765122,-0.030405329008638432,0.06083195156716137,0.09123728057579994,23,22,15,17,1.6669510677833734,0.7132335179433407
113,2018-09-26,5,absneu,1.0890174728626651,-0.0249748447022628,0.0518516856006197,0.07682653030288256,23,22,13,16,1.9375329763734392,1.3749519856136494
114,2018-10-11,5,delta,1.2123213791751393,0.005309964183172876,-0.12080037000521426,-0.12611033418838713,23,22,15,19,1.4209306790975706,0.5211929753316508
115,2018-10-11,5,neu,1.1439834840804755,0.0059655737449186026,-0.12006711081663135,-0.12603268456155003,23,22,15,18,1.0988402123247256,0.6363867722311487
116,2018-10-11,5,absneu,1.1196667376695162,0.028143960561334527,-0.0906111218986132,-0.11875508245994781,23,22,12,16,1.6648307374450981,1.474127698844871
117,2018-10-26,5,delta,1.1971783779183984,-0.01249091331462298,-0.007927912308512641,0.004563001006110179,23,22,11,20,1.3194535149924198,0.5477266535240995
118,2018-10-26,5,neu,1.1368236484394172,-0.006258687944969137,-0.0010140419676822887,0.005244645977286799,23,22,14,20,1.2112356500974875,1.0059054230797952
119,2018-10-26,5,absneu,1.1030901621135853,-0.01480491917660559,-0.016769764028434775,-0.0019648448518291284,23,22,15,18,1.817218727563541,1.241245224758331
120,2018-11-09,5,delta,1.211390011593946,0.01187094082024613,0.045259523509747934,0.03338858268950173,23,22,14,17,1.7821271327331034,0.5389425262936354
121,2018-11-09,5,neu,1.1671101706984255,0.026641354884360768,0.04270341100652275,0.016062056122161827,23,22,15,16,1.4768863091536324,0.7862878904801698
122,2018-11-09,5,absneu,1.1146141477272506,0.010447002438662555,0.04064950188672389,0.030202499448061415,23,22,12,18,1.8112418509124517,1.1245806019526574
123,2018-11-23,5,delta,1.2390525028418204,0.022835330474184918,0.019996262163960887,-0.0028390683102239578,23,22,18,17,0.4998494730335185,1.2233398771737964
124,2018-11-23,5,neu,1.18556491794038,0.015812343774633343,0.018910511580090272,0.0030981678054569084,23,22,17,17,0.8096571524014112,1.1441282515590576
125,2018-11-23,5,absneu,1.1336630944464992,0.017090171301064303,0.015279891481690733,-0.0018102798193736502,23,22,17,16,1.4393969256828882,1.4138358505883217
126,2018-12-07,5,delta,1.2625837446152972,0.018991319350476953,0.009533171137739105,-0.009458148212737938,23,22,17,14,0.42064254257225925,1.2994382870786783
127,2018-12-07,5,neu,1.2018157673141812,0.013707262358971383,0.00631584817662989,-0.007391414182341571,23,22,19,14,1.4835756104676645,1.2994382870786783
128,2018-12-07,5,absneu,1.1552720469395363,0.019061176639597287,0.01830446883670178,-0.0007567078028956065,23,22,18,16,0.6607107293515025,1.7359451088147377
129,2018-12-21,5,delta,1.247769546732857,-0.011733239831116411,-0.044761623428639985,-0.03302838359752358,23,22,17,12,0.03180765575332965,0.9509283409824215
130,2018-12-21,5,neu,1.1901906560195654,-0.0096729562140756,-0.04282315490071997,-0.03315019868664437,23,22,19,13,0.12466030154438562,0.9275696092810474
131,2018-12-21,5,absneu,1.1465772419324638,-0.007526196994124622,-0.04151595487906701,-0.033989757884942406,23,22,20,17,1.4541938527124847,1.2924836464936087
132,2019-01-09,5,delta,1.2438427199349442,-0.003147076964808626,0.009362365377211024,0.012509442342019561,23,22,20,14,1.1061410932875404,0.7729088289470974
133,2019-01-09,5,neu,1.1836195875648343,-0.005521021713199434,0.0029927851624611534,0.008513806875660501,23,22,20,14,1.148951159738435,0.7729088289470974
134,2019-01-09,5,absneu,1.136438046535209,-0.00884301120451852,0.008217239151370404,0.017060250355888762,23,22,18,17,0.8201679283435606,1.1755024144897028
135,2019-01-23,5,delta,1.2382515543872061,-0.0044950743837054545,0.03731158063790563,0.04180665502161096,23,22,18,18,0.9466801636573651,0.30280034665360706
136,2019-01-23,5,neu,1.1745962945519837,-0.007623473882698304,0.03418389245846942,0.04180736634116777,23,22,18,18,0.8420790815680707,0.39179813097472244
137,2019-01-23,5,absneu,1.1403326204856248,0.003427000673102721,0.033463188668539035,0.03003618799543628,23,22,19,19,1.200816649808464,0.33383408394516284
138,2019-02-11,5,delta,1.2490802593029837,0.008745157538797975,0.056872191116345006,0.048127033577546996,23,22,11,15,0.9379767941436206,0.6532244202658767
139,2019-02-11,5,neu,1.1897810996049007,0.012927680023636458,0.057773696119691076,0.04484601609605465,23,22,11,14,0.8480478844612761,0.6532244202658767
140,2019-02-11,5,absneu,1.1403796033237736,4.120099460879109e-05,0.052210830577822165,0.05216962958321347,23,22,16,17,1.2551802344068768,0.9193512823100263
141,2019-02-25,5,delta,1.2348039881207344,-0.01142942663285366,0.0436061336460738,0.05503556027892764,24,23,16,14,0.613131500265816,1.0996807366618067
142,2019-02-25,5,neu,1.1790487598465107,-0.009020432213920711,0.046132102444738754,0.055152534658659436,24,23,16,14,0.6323357835286709,1.0996807366618067
143,2019-02-25,5,absneu,1.1333104937159066,-0.006198909194151865,0.03831710364924623,0.04451601284339812,24,23,13,16,1.0120071403494868,2.0229582211988704
144,2019-03-11,5,delta,1.1789321419382432,-0.04524754270313246,-0.06687427365652221,-0.02162673095338974,24,23,16,15,1.4769621238364061,0.025006317896751642
145,2019-03-11,5,neu,1.1359432534874319,-0.03655956210385255,-0.05818641612538411,-0.021626854021531527,24,23,17,14,1.2755521944520878,0.5003232099196468
146,2019-03-11,5,absneu,1.093760573846973,-0.034897691398989156,-0.048093356591025316,-0.013195665192036077,24,23,16,17,1.8260635242684278,0.8181697236503431
147,2019-03-25,5,delta,1.1905342732251618,0.009841220604812658,0.015302202718454838,0.00546098211364221,24,23,18,19,0.7494255107847807,1.463085199785205
148,2019-03-25,5,neu,1.13796673985227,0.0017813269796935814,0.003759672634673139,0.001978345654979563,24,23,17,19,0.7729386503380024,1.463085199785205
149,2019-03-25,5,absneu,1.0885741412232783,-0.004741835414173732,-0.004232783443400723,0.0005090519707728891,24,23,16,22,1.798434105304528,1.7496908319219187
150,2019-04-09,5,delta,1.2309423986745132,0.03394116940446039,0.10477820443018993,0.07083703502572969,24,23,17,18,1.1248271464558492,0.8582125138623256
151,2019-04-09,5,neu,1.1780364933863632,0.03521170885828797,0.10611411463420772,0.07090240577591977,24,23,17,18,1.1248271464558492,1.3584379755013334
152,2019-04-09,5,absneu,1.0818972599479049,-0.006133602684949292,0.06897675565197248,0.07511035833692192,24,23,20,21,0.7677259262538454,0.9900305933609758
153,2019-04-25,5,delta,1.208330890152218,-0.018369266138402025,-0.051522140479128065,-0.033152874340726,24,23,12,17,0.5035732737846162,1.0314621246203783
154,2019-04-25,5,neu,1.1582993796297496,-0.01675424646640412,-0.05152236931990295,-0.03476812285349884,24,23,12,17,0.5035732737846162,1.0314621246203783
155,2019-04-25,5,absneu,1.065156485146925,-0.015473534706785275,-0.0525039272343939,-0.037030392527608647,24,23,18,21,1.8257119908949262,0.8807011962277433
156,2019-05-10,5,delta,1.1833954322267806,-0.0206362827671287,-0.07349598718386985,-0.05285970441674115,24,23,20,15,1.0928663205054407,0.638721899569979
157,2019-05-10,5,neu,1.134396416115686,-0.020636256855895145,-0.07349715051651917,-0.052860893660624075,24,23,20,15,1.2189422020438194,0.6093934303037647
158,2019-05-10,5,absneu,1.0719699317158846,0.006396662522333249,-0.04369647766253715,-0.05009314018487043,24,23,15,17,2.0300017579862817,1.3123234902437413
159,2019-05-27,5,delta,1.1780544503212425,-0.004513268988615286,-0.05846651640827005,-0.05395324741965479,24,23,17,15,1.227752548036074,0.5599334011114274
160,2019-05-27,5,neu,1.1328366520732402,-0.001374972646499245,-0.05806344765094884,-0.05668847500444962,24,23,17,15,1.1053995323046537,0.7766138505196942
161,2019-05-27,5,absneu,1.0741133460956476,0.00199950979626082,-0.04511357423572426,-0.047113084031985,24,23,16,16,2.0919381315308474,1.4022823311457433
162,2019-06-11,5,delta,1.1783901480721914,0.00028495945230498664,0.03901088212493131,0.03872592267262642,23,22,15,19,1.2468330648064005,0.3235602939118959
163,2019-06-11,5,neu,1.1328877163751094,4.507649163339787e-05,0.04247866597697114,0.0424335894853376,23,22,15,19,1.2138819348006997,0.43524869423488527
164,2019-06-11,5,absneu,1.0807740719130863,0.006201138680242767,0.03305134346311012,0.02685020478286715,23,22,15,17,1.9714789921272626,1.3373479744878707
165,2019-06-25,5,delta,1.1806256237538382,0.0018970590388114603,0.0097215138512039,0.007824454812392467,23,22,13,15,1.9527291791830517,0.1005582532817554
166,2019-06-25,5,neu,1.1345903382067066,0.001502904309921427,0.010668916902290215,0.00916601259236871,23,22,14,16,1.647820659746616,0.41943985980864196
167,2019-06-25,5,absneu,1.0718286176706915,-0.008276895675856079,0.003991313401076724,0.012268209076932823,23,22,13,16,2.1971722666822187,0.9759544931863582
168,2019-07-10,5,delta,1.2154264396162158,0.02947658865113164,0.004463544816634357,-0.025013043834497206,24,23,13,13,0.6539393241888303,0.7589353594768989
169,2019-07-10,5,neu,1.1432507798819322,0.007633100145127275,0.004751896962087887,-0.002881203183039416,24,23,13,13,0.6539393241888303,0.7589353594768989
170,2019-07-10,5,absneu,1.071277012141044,-0.0005146396733148044,-0.005611430178033561,-0.0050967905047187845,24,23,16,16,0.9802985040667469,1.542598016176935
171,2019-07-24,5,delta,1.2731206780135873,0.04746830948945715,0.06589836311496455,0.018430053625507314,23,22,14,16,1.1673310057194235,0.4475037466529054
172,2019-07-24,5,neu,1.1975197837236327,0.04746902849023639,0.06591450823919698,0.018445479748960603,23,22,14,15,0.8551069689020901,0.7929920228134298
173,2019-07-24,5,absneu,1.1342877865301562,0.058818376269625584,0.06669028742369898,0.007871911154073485,23,22,17,18,0.8155645759623253,0.7719279539649039
174,2019-08-07,5,delta,1.2803676644311652,0.005692301242711089,-0.08410275317394933,-0.08979505441666036,23,22,13,17,1.6513841945249716,0.4127214442760849
175,2019-08-07,5,neu,1.2173557270185331,0.016564188387119174,-0.07439169306774018,-0.09095588145485933,23,22,14,16,1.5228426818124152,1.7196884268352008
176,2019-08-07,5,absneu,1.1494097801137255,0.013331708022554227,-0.07874995570047527,-0.0920816637230294,23,22,15,17,2.4270459748640123,0.011291438739933168
177,2019-08-21,5,delta,1.2565498387371232,-0.01860233302957058,0.01899783798751198,0.03760017101708257,22,21,11,18,1.8164228569634164,-0.06832360991590274
178,2019-08-21,5,neu,1.2122733578131897,-0.004174925284814523,0.033923795735206985,0.03809872102002143,22,21,12,15,1.6386442788339215,1.3020334958868516
179,2019-08-21,5,absneu,1.1124776893792983,-0.03213135243270082,0.0076096589988778884,0.0397410114315786,22,21,16,21,2.3113222081021805,1.391092979118025
